ensembl_gene_id,lof.oe_v4.1,mis_pphen.oe_v4.1,shannon_entropy,Transcript count,Gene length (bp),Unique exon count,%id. query gene identical to target Mouse gene,Mouse Gene-order conservation score,Gene % GC content,N complexes,go_id_num,pfam_num
ENSG00000137364,0.56062,0.78138,4.027139827479091,1,26767,9,78.75,100.0,41.46,0,11.0,1.0
ENSG00000115705,0.80223,0.93091,0.5912122692860321,16,169646,50,74.3982,100.0,48.22,3,15.0,3.0
ENSG00000166340,0.605,0.79943,4.113849411386239,37,6681,99,88.4342,100.0,50.28,0,29.0,2.0
ENSG00000134900,0.2106,0.46304,4.067392022107303,29,83001,114,96.355,50.0,37.71,0,15.0,5.0
ENSG00000171368,0.3826,0.80428,3.279279083416163,1,33491,4,92.2018,100.0,61.67,1,36.0,1.0
ENSG00000179636,0.57889,0.75301,0.3984297023899987,12,12168,27,84.1176,100.0,51.69,0,11.0,1.0
ENSG00000159713,0.50624,0.73075,3.710714380001514,5,3710,13,96.5909,100.0,61.24,0,11.0,1.0
ENSG00000047410,0.15894,0.65947,4.062935455603935,9,64042,93,94.1027,100.0,34.16,1,52.0,1.0
ENSG00000163870,0.6841,0.8637,4.118032643230606,12,27036,40,92.4119,100.0,54.83,0,8.0,1.0
ENSG00000188001,0.94979,0.9587,3.0571246462599286,15,378091,47,81.362,100.0,39.36,0,2.0,1.0
ENSG00000158109,0.92575,0.98177,4.165735067882275,2,5113,6,93.2331,100.0,52.16,0,17.0,1.0
ENSG00000144034,0.41101,1.2442,4.133479812954672,10,8297,28,85.1429,0.0,40.52,1,8.0,1.0
ENSG00000176058,0.81812,1.1225,3.8552426133607063,4,12577,11,67.9573,100.0,62.56,0,17.0,2.0
ENSG00000178928,0.0,1.0422,0.2056949798600566,3,17820,8,,,51.1,0,5.0,1.0
ENSG00000172236,1.3916,1.1254,3.522804185636651,7,3289,20,65.4839,100.0,66.56,2,11.0,1.0
ENSG00000172236,1.3916,1.1254,3.522804185636651,7,3289,20,76.087,0.0,66.56,2,11.0,1.0
ENSG00000197253,1.1271,1.3048,3.537072929376584,5,5486,17,65.8064,0.0,65.11,0,8.0,1.0
ENSG00000197253,1.1271,1.3048,3.537072929376584,5,5486,17,76.087,100.0,65.11,0,8.0,1.0
ENSG00000095917,1.303,1.4398,3.564220778625133,3,2950,9,,,65.97,0,6.0,1.0
ENSG00000116176,2.0041,1.4171,3.169428362514095,4,4143,16,72.6688,75.0,63.75,0,7.0,1.0
ENSG00000169902,0.57155,0.71066,4.002827621094322,6,215227,20,96.4865,50.0,42.21,0,11.0,1.0
ENSG00000128294,0.63031,0.76307,3.785216897314872,9,74722,22,94.6809,100.0,48.49,0,9.0,1.0
ENSG00000133112,0.24749,0.40985,4.098967230938433,14,7814,37,95.9302,50.0,43.84,0,17.0,1.0
ENSG00000274391,1.1157,0.74749,0.0146399111752997,5,84588,31,46.8373,0.0,38.91,0,18.0,3.0
ENSG00000132958,0.74455,0.6878,2.2912281510453885,11,138750,44,50.0,0.0,38.84,0,22.0,3.0
ENSG00000088325,0.19533,0.7615,2.7328600903861537,2,62535,21,79.7315,100.0,41.52,2,24.0,3.0
ENSG00000164548,0.70066,0.46854,4.109391200415422,12,27262,44,99.2908,100.0,41.09,0,12.0,1.0
ENSG00000136527,0.3112,0.13939,4.101337092616649,15,23546,49,100.0,100.0,38.67,3,22.0,1.0
ENSG00000170638,0.67401,0.67803,4.03500995243876,6,13686,28,92.8191,100.0,62.81,0,4.0,1.0
ENSG00000186854,0.98982,0.88404,2.931723849200844,10,85359,28,,,45.98,0,13.0,1.0
ENSG00000269113,0.44656,0.83215,3.3819272297852865,2,236858,11,90.1354,100.0,48.81,0,13.0,1.0
ENSG00000102871,0.56706,0.76518,4.0428951483419615,5,5725,14,77.0968,100.0,58.67,12,31.0,2.0
ENSG00000056558,0.51257,0.7012,3.799086825334279,3,26781,13,85.3301,100.0,49.95,4,18.0,2.0
ENSG00000127191,0.10888,0.52209,4.09804442606178,9,47310,33,86.8263,100.0,55.02,19,70.0,5.0
ENSG00000131323,0.20201,0.30189,4.012090171748359,13,134052,44,96.2963,100.0,45.84,12,42.0,4.0
ENSG00000204104,0.56685,0.89039,4.054527941058941,5,80457,33,78.4,100.0,44.5,4,26.0,2.0
ENSG00000056972,0.56553,0.68634,4.007698697005638,21,51526,61,81.2613,100.0,44.49,0,53.0,1.0
ENSG00000009790,0.68981,0.75558,2.655837165480731,16,26289,58,75.4386,100.0,45.61,0,12.0,
ENSG00000076604,0.19655,0.61837,3.936682540987061,16,6946,50,96.8085,100.0,59.56,0,33.0,3.0
ENSG00000082512,0.73124,0.64084,3.708236659372197,7,48332,29,79.7491,100.0,44.65,0,27.0,3.0
ENSG00000175104,0.20391,0.28826,4.129463402658788,3,26504,14,87.7358,100.0,38.27,20,95.0,4.0
ENSG00000131653,0.52685,0.5338,4.115192820132857,9,22432,50,96.7115,100.0,63.76,1,18.0,2.0
ENSG00000135148,0.56909,0.67564,4.049475193025781,9,28067,39,76.3793,100.0,44.85,0,4.0,1.0
ENSG00000183763,0.56208,0.67934,3.8485228545640218,11,27974,46,79.3617,100.0,49.84,0,22.0,1.0
ENSG00000182606,0.33633,0.77651,4.117038358935723,12,212267,41,90.3926,100.0,44.97,3,28.0,2.0
ENSG00000115993,0.72891,0.86881,3.9445221960669135,5,74294,24,87.6232,100.0,37.71,0,16.0,2.0
ENSG00000067167,0.34411,0.5155,4.006878844910887,5,35199,28,93.0481,100.0,38.27,1,10.0,1.0
ENSG00000174599,0.0,0.95195,3.8749555372315454,1,2023,1,75.7576,100.0,40.63,0,7.0,1.0
ENSG00000065308,0.2108,0.70781,3.636987517034047,1,79653,11,90.0,75.0,46.66,0,7.0,1.0
ENSG00000168016,0.70061,0.79192,3.6681092788670657,7,118241,47,80.1267,100.0,43.18,0,1.0,
ENSG00000126602,1.14,1.3259,4.136449072426196,17,65915,64,87.9603,100.0,50.86,1,21.0,2.0
ENSG00000170043,0.54772,0.8405,4.152359342476406,7,1779,18,98.6207,100.0,57.62,4,15.0,1.0
ENSG00000160218,0.19098,0.60087,4.089176816993886,12,94244,62,89.9046,100.0,46.02,3,13.0,3.0
ENSG00000168538,0.67773,0.85381,4.123684519824923,10,54328,75,93.6452,100.0,38.51,3,13.0,2.0
ENSG00000171853,0.94359,0.96907,4.124364458870868,23,105420,70,72.6474,100.0,47.39,2,19.0,2.0
ENSG00000113597,0.79361,0.573,4.164720048140489,13,41445,49,96.4115,100.0,36.81,1,8.0,3.0
ENSG00000146826,0.45914,0.7727,4.039324430778313,10,4304,45,96.3793,100.0,60.48,1,15.0,2.0
ENSG00000256060,0.62154,0.91234,4.109817247402748,2,1855,3,97.8571,0.0,49.87,0,20.0,1.0
ENSG00000167515,1.4146,1.1697,4.152299363240828,16,6467,44,98.5611,100.0,58.39,4,16.0,1.0
ENSG00000054116,0.27313,0.70098,4.153164424710393,10,19484,25,98.3333,100.0,49.8,4,17.0,1.0
ENSG00000173626,1.0111,0.89376,3.2769889896307065,3,50696,8,92.8177,0.0,37.81,1,10.0,1.0
ENSG00000196655,1.2329,0.6917,4.158351326062861,14,6692,35,98.1735,100.0,48.86,5,25.0,1.0
ENSG00000181029,0.74365,0.78102,4.139365378687875,4,6871,8,98.9362,100.0,58.08,4,15.0,1.0
ENSG00000007255,1.4294,0.9871,4.119018059391899,5,15310,17,83.0189,100.0,56.86,4,15.0,1.0
ENSG00000182400,1.069,0.87373,4.072002978977926,7,22722,23,97.4684,100.0,40.78,4,15.0,1.0
ENSG00000153339,0.33202,0.66832,4.122479023905814,13,123940,66,91.7189,100.0,38.41,2,12.0,5.0
ENSG00000167632,0.65082,0.7799,4.136615921518254,16,730855,64,92.6251,100.0,47.53,3,14.0,1.0
ENSG00000184811,1.2489,0.88999,1.7500573763770215,1,21317,3,75.7225,50.0,55.9,0,12.0,1.0
ENSG00000163519,0.98689,0.85214,2.8062240596177093,5,32236,16,69.5187,100.0,36.43,0,14.0,1.0
ENSG00000107614,1.0594,0.9371,3.9939017023350334,12,64719,42,76.6265,100.0,36.91,0,12.0,1.0
ENSG00000186439,1.1059,1.0639,1.0389220116270603,12,420851,65,70.5628,75.0,34.97,0,29.0,1.0
ENSG00000118094,0.97509,1.1195,3.18034790578276,5,22375,38,82.2917,100.0,49.56,0,10.0,1.0
ENSG00000124731,0.67494,0.8772,1.4934996411288348,8,19583,16,46.087,75.0,46.68,0,15.0,1.0
ENSG00000095970,0.84108,0.89422,3.402869131442662,3,4681,10,69.163,75.0,54.22,0,138.0,1.0
ENSG00000161911,1.0526,0.75491,2.587601085772232,4,5011,14,65.528,100.0,50.73,0,14.0,
ENSG00000112195,0.98333,0.97702,1.9920532995337263,1,11401,5,50.7599,75.0,51.11,0,5.0,
ENSG00000188056,0.94743,1.1685,2.206011938263216,3,10544,11,39.0152,0.0,42.69,0,6.0,1.0
ENSG00000124496,0.22699,0.70356,3.948100381130006,8,227121,42,88.0816,100.0,45.75,1,19.0,2.0
ENSG00000170893,1.1293,0.79082,2.2405176441342363,2,3248,5,54.6875,0.0,59.3,0,14.0,1.0
ENSG00000072657,0.62233,0.68251,3.591617265814297,7,583493,42,95.591,100.0,36.14,0,16.0,3.0
ENSG00000174417,0.48012,0.79587,2.768184960243037,2,34981,5,94.402,100.0,37.64,0,7.0,1.0
ENSG00000170855,0.95052,0.72421,4.122151272037605,2,2421,4,98.6842,100.0,44.24,0,22.0,1.0
ENSG00000173334,0.52169,0.77639,3.872238976020269,4,8046,10,93.8172,75.0,51.3,0,24.0,1.0
ENSG00000071575,0.070687,0.42829,3.950931021943143,4,25825,9,98.2507,100.0,47.65,0,17.0,1.0
ENSG00000101255,1.1655,0.87163,3.8196981970148167,9,34725,20,74.0113,100.0,50.47,1,30.0,1.0
ENSG00000255690,0.72606,1.068,3.4495687100501398,1,4973,1,88.3807,100.0,56.85,0,10.0,1.0
ENSG00000204613,0.9847,0.94056,2.7159742096970385,2,9269,10,82.8221,100.0,45.93,0,8.0,4.0
ENSG00000154370,0.57778,0.74087,3.9715903358554594,6,13163,17,89.7216,100.0,56.97,0,23.0,4.0
ENSG00000204977,0.53063,0.58884,4.087837333854195,8,24594,17,88.9435,100.0,41.26,1,26.0,2.0
ENSG00000106785,0.78278,1.3311,3.785777790074051,6,49948,23,77.2727,100.0,46.68,2,17.0,3.0
ENSG00000204610,1.0109,1.1143,2.224428400200752,4,9488,15,74.3151,100.0,47.1,0,21.0,4.0
ENSG00000221926,0.67781,0.86637,3.753337674203324,26,56352,71,78.4173,75.0,45.66,0,17.0,3.0
ENSG00000162931,0.74006,0.90713,2.9914073515650985,8,8927,22,76.5199,0.0,56.74,0,14.0,3.0
ENSG00000109654,0.26837,0.53222,3.8576626211053022,90,187157,109,99.1936,100.0,42.07,0,10.0,4.0
ENSG00000132109,0.95447,0.89904,3.969855967479586,2,8806,10,70.3463,75.0,46.35,1,49.0,4.0
ENSG00000132274,0.6222,1.0272,3.645258467845703,18,47480,50,30.4069,0.0,38.59,0,33.0,3.0
ENSG00000113595,0.37515,0.58112,4.0625408998495125,7,36286,33,97.7352,75.0,37.19,0,24.0,3.0
ENSG00000122779,0.20462,0.48353,4.106075129117111,6,129738,41,93.6251,100.0,39.2,1,39.0,3.0
ENSG00000121060,0.71845,0.84046,3.968218975533905,12,77694,42,73.1861,100.0,42.89,3,38.0,3.0
ENSG00000234127,0.35516,0.48835,4.13214093406332,8,28973,24,87.8899,100.0,46.9,0,14.0,4.0
ENSG00000204713,0.20707,0.38165,4.12501569359724,7,20987,25,98.8304,50.0,44.66,3,45.0,4.0
ENSG00000130726,0.093951,0.52844,4.088518357713838,15,6659,57,94.0048,100.0,59.3,11,43.0,3.0
ENSG00000137699,0.91593,0.81009,1.8845823831348167,21,74244,53,89.6082,100.0,48.88,0,12.0,1.0
ENSG00000110171,0.19502,0.44509,3.91558160619965,14,25847,45,98.6559,100.0,48.68,1,21.0,4.0
ENSG00000204616,0.69654,0.75887,1.9441367654981647,7,10194,28,37.2781,100.0,47.09,2,22.0,2.0
ENSG00000119401,0.49763,0.79391,4.035006081659194,3,13996,7,95.8779,100.0,43.3,2,63.0,2.0
ENSG00000197323,0.13888,0.44004,4.100976733197464,6,118414,29,95.0,100.0,38.21,4,15.0,3.0
ENSG00000258659,1.0416,0.91725,3.872699169170233,4,24635,18,67.6289,50.0,41.62,0,13.0,3.0
ENSG00000258659,1.0416,0.91725,3.872699169170233,4,24635,18,67.6289,75.0,41.62,0,13.0,3.0
ENSG00000104228,0.74029,0.85552,4.025831612805805,4,26387,15,78.1008,100.0,45.62,0,12.0,5.0
ENSG00000152503,0.56532,0.89354,2.629925263774455,10,55785,32,90.2606,100.0,40.18,0,16.0,5.0
ENSG00000108395,0.6493,0.67862,3.935191027095353,14,124284,77,92.82,100.0,39.71,0,34.0,3.0
ENSG00000112343,0.89505,0.84905,3.887615630783663,1,28430,8,54.9894,0.0,40.45,0,22.0,4.0
ENSG00000204599,0.091129,0.22639,4.091045101424731,11,17251,29,95.9677,100.0,44.36,0,20.0,4.0
ENSG00000146833,0.98652,0.95389,4.07700430297592,5,42574,15,,,43.22,0,12.0,3.0
ENSG00000204614,0.99891,0.88752,2.010282734082793,4,12612,12,64.2276,100.0,42.69,0,14.0,1.0
ENSG00000146063,0.33325,0.74713,4.1300035254574325,9,13310,32,93.8095,25.0,52.1,0,19.0,4.0
ENSG00000155890,0.86989,0.78544,0.0179119261274425,1,23087,5,86.9986,100.0,41.69,0,4.0,2.0
ENSG00000144015,0.44392,0.50144,0.90695583668556,1,7778,7,41.7978,0.0,39.62,0,8.0,2.0
ENSG00000144015,0.44392,0.50144,0.90695583668556,1,7778,7,42.6009,0.0,39.62,0,8.0,2.0
ENSG00000144015,0.44392,0.50144,0.90695583668556,1,7778,7,41.573,0.0,39.62,0,8.0,2.0
ENSG00000144010,0.59773,0.49625,0.4734054381255381,1,7747,7,41.7978,0.0,39.71,0,6.0,3.0
ENSG00000144010,0.59773,0.49625,0.4734054381255381,1,7747,7,42.6009,0.0,39.71,0,6.0,3.0
ENSG00000144010,0.59773,0.49625,0.4734054381255381,1,7747,7,41.573,0.0,39.71,0,6.0,3.0
ENSG00000166326,0.35271,0.79154,4.12628647614146,2,155233,9,91.8841,100.0,39.96,0,12.0,1.0
ENSG00000134253,0.89111,0.84409,3.950198700386864,5,11528,16,86.0345,100.0,46.89,0,13.0,3.0
ENSG00000163462,0.23621,0.47377,3.351175999795724,10,11185,40,97.892,100.0,57.8,0,19.0,3.0
ENSG00000132481,1.0569,1.0118,4.025338493244149,7,4418,22,88.4735,100.0,65.12,0,11.0,2.0
ENSG00000150244,1.1403,1.1816,0.0,1,8960,6,,,36.88,0,8.0,2.0
ENSG00000168930,0.42333,0.4098,-0.0,2,10921,10,,,37.07,0,7.0,3.0
ENSG00000182053,0.63728,0.99293,0.6614009282605398,2,10951,10,,,36.78,0,6.0,3.0
ENSG00000204449,0.26036,0.45751,0.3865433217859954,1,10920,8,,,37.03,0,6.0,3.0
ENSG00000132256,0.72884,0.89691,3.9487821690916873,14,275425,48,50.3018,50.0,37.59,0,33.0,3.0
ENSG00000132256,0.72884,0.89691,3.9487821690916873,14,275425,48,45.4728,50.0,37.59,0,33.0,3.0
ENSG00000132256,0.72884,0.89691,3.9487821690916873,14,275425,48,44.4444,50.0,37.59,0,33.0,3.0
ENSG00000132256,0.72884,0.89691,3.9487821690916873,14,275425,48,49.2958,50.0,37.59,0,33.0,3.0
ENSG00000132256,0.72884,0.89691,3.9487821690916873,14,275425,48,52.862,50.0,37.59,0,33.0,3.0
ENSG00000132256,0.72884,0.89691,3.9487821690916873,14,275425,48,49.7537,50.0,37.59,0,33.0,3.0
ENSG00000132256,0.72884,0.89691,3.9487821690916873,14,275425,48,46.371,50.0,37.59,0,33.0,3.0
ENSG00000146755,0.80352,1.0442,2.069398428525059,4,15547,14,88.2231,100.0,53.43,0,8.0,4.0
ENSG00000124900,0.81666,1.0866,0.281037997334256,2,8514,8,,,36.58,0,6.0,2.0
ENSG00000220948,0.70694,1.2476,-0.0,1,8388,7,,,35.91,0,6.0,3.0
ENSG00000183718,0.798,0.91248,4.069462675275196,10,7074,19,46.3519,0.0,43.81,0,14.0,2.0
ENSG00000138100,0.95237,0.95677,1.5199529928324105,4,25011,17,93.1694,100.0,47.71,0,14.0,2.0
ENSG00000147573,0.80456,0.9239,2.4104745913188808,5,48590,17,85.3211,75.0,40.98,0,16.0,2.0
ENSG00000169871,0.58859,0.75974,4.011046213636791,4,12487,10,82.8338,100.0,53.9,0,20.0,2.0
ENSG00000162722,1.4953,1.2277,2.843672799231431,1,22952,6,78.7629,25.0,43.73,0,15.0,4.0
ENSG00000213186,0.43848,0.9296,3.738966129589309,8,53329,20,82.6303,100.0,42.27,0,11.0,2.0
ENSG00000121236,0.77862,0.98768,3.749491878429832,12,16850,38,80.1229,100.0,44.09,0,33.0,3.0
ENSG00000176979,0.0,0.90823,-0.0,5,25292,12,53.0043,75.0,45.32,0,8.0,4.0
ENSG00000183439,0.0,0.20169,3.7075348345282406,3,23223,9,53.1453,0.0,40.74,0,6.0,4.0
ENSG00000116525,1.0178,0.805,4.045864199900941,4,36661,13,99.1579,100.0,51.85,0,21.0,4.0
ENSG00000158022,1.0304,1.0215,0.9081890088932524,2,17136,12,91.2676,100.0,49.92,0,22.0,2.0
ENSG00000189253,0.0,0.14371,-0.0,1,8050,7,,,39.04,0,7.0,3.0
ENSG00000214891,0.78623,0.89553,0.0,1,5399,6,,,38.21,0,6.0,2.0
ENSG00000141569,1.6841,1.4309,4.100219176879166,7,16617,22,63.9847,100.0,54.86,0,20.0,3.0
ENSG00000166436,0.6202,0.85783,4.0552404232831805,13,70658,76,84.003,100.0,45.38,0,7.0,3.0
ENSG00000119283,0.64065,0.85575,2.058967436589424,3,59508,17,93.75,100.0,48.95,0,8.0,4.0
ENSG00000167333,0.8063,1.0187,4.123225891284718,7,9560,26,77.9381,100.0,46.45,0,20.0,4.0
ENSG00000185880,0.73253,1.0599,4.071802247430011,15,38842,43,79.0,100.0,39.92,0,16.0,3.0
ENSG00000146054,1.0918,1.1674,3.3397778029535026,7,11370,21,89.2157,50.0,55.11,0,11.0,4.0
ENSG00000206557,0.15745,0.41452,1.9854194561024583,1,79828,4,93.4503,100.0,45.55,0,30.0,4.0
ENSG00000177238,1.2337,1.4161,1.372166279058638,1,17419,7,91.195,100.0,54.89,0,23.0,4.0
ENSG00000178809,0.0,0.05794,3.832950184758471,6,15934,18,,,53.81,0,5.0,2.0
ENSG00000155428,0.48405,0.0,3.7420111185523854,2,9982,7,,,53.54,0,6.0,2.0
ENSG00000214414,0.73925,0.85999,-0.0,2,7574,8,,,37.3,0,7.0,2.0
ENSG00000171206,0.16653,0.56017,4.147072363169531,16,20287,42,97.6407,100.0,58.5,0,26.0,1.0
ENSG00000100505,0.28,0.65035,2.7170822510769,7,120800,28,97.8873,75.0,40.47,0,16.0,5.0
ENSG00000184108,1.0997,1.0213,-0.0,3,8303,12,79.7872,75.0,47.61,0,7.0,3.0
ENSG00000179046,0.83944,0.9506,1.0867105698854316,8,18332,23,58.7264,100.0,44.16,0,9.0,3.0
ENSG00000038382,0.17421,0.65602,4.028610045093664,27,388787,162,96.3906,100.0,43.38,0,42.0,10.0
ENSG00000100106,0.76135,0.94276,3.971339013311237,11,79509,68,74.0814,100.0,54.36,0,21.0,1.0
ENSG00000125733,0.64591,0.87745,3.860233042611953,13,13606,54,90.2156,100.0,54.01,0,20.0,2.0
ENSG00000100815,0.63506,0.82946,4.110842830632307,5,74906,34,83.0972,100.0,37.97,0,27.0,
ENSG00000153827,0.10333,0.54292,4.104791472619797,30,159403,145,98.321,100.0,38.19,0,19.0,2.0
ENSG00000071539,0.41777,0.35095,3.056109171504314,7,26474,33,93.287,100.0,50.22,0,22.0,3.0
ENSG00000103671,0.63041,0.81436,4.124778999131801,12,67556,47,88.6403,100.0,42.11,6,26.0,4.0
ENSG00000087077,0.67387,0.92292,3.984038125341056,9,6068,35,86.4583,100.0,56.08,2,20.0,1.0
ENSG00000205133,0.0,1.0584,4.119561197816256,23,134142,49,88.3721,100.0,34.5,0,3.0,1.0
ENSG00000123144,0.4163,0.5615,4.164604024398021,5,4045,12,93.6416,100.0,54.44,1,6.0,
ENSG00000043514,0.76451,0.70413,4.1032778655663416,16,45402,58,89.2934,100.0,42.31,0,13.0,2.0
ENSG00000136932,0.65817,0.93142,4.104477304121277,7,27989,20,62.7049,100.0,41.87,0,6.0,1.0
ENSG00000104907,0.78704,0.87223,4.116205172482919,23,12666,81,82.6546,75.0,53.66,0,15.0,2.0
ENSG00000145331,0.89089,0.88489,4.137004829928306,7,17331,22,77.439,100.0,35.05,1,14.0,1.0
ENSG00000165275,0.71985,1.0081,4.10862930738789,9,25170,28,77.3585,100.0,42.56,0,12.0,1.0
ENSG00000174173,0.49358,0.81613,4.120499405508392,2,4579,4,73.6715,100.0,41.21,2,23.0,1.0
ENSG00000066651,0.79503,0.91136,4.093377839154135,12,217339,61,92.1739,100.0,37.69,0,11.0,1.0
ENSG00000173113,0.6436,1.3815,4.11471955621187,7,1615,19,80.8,100.0,56.28,0,20.0,1.0
ENSG00000183665,0.26554,0.74241,4.142596645388556,3,11331,6,78.9238,100.0,43.63,0,9.0,1.0
ENSG00000122435,0.79256,0.77543,4.079110207117305,5,17347,21,84.8233,100.0,35.8,0,8.0,3.0
ENSG00000121486,0.40836,0.57723,4.095319934950427,4,38972,25,88.1868,100.0,35.55,0,10.0,1.0
ENSG00000099899,1.0982,1.038,4.128855853693717,18,5518,63,83.8499,100.0,63.28,0,13.0,2.0
ENSG00000155275,0.96748,1.1113,4.0436829560607785,9,57392,35,70.2665,100.0,49.1,0,9.0,1.0
ENSG00000126814,0.72468,0.85717,4.107971635842573,3,9730,9,76.4471,100.0,37.4,0,12.0,1.0
ENSG00000089195,0.5789,0.77111,4.114953437030434,5,13331,31,85.3119,100.0,42.59,0,8.0,1.0
ENSG00000166166,0.76823,0.79678,4.077275464351966,2,7878,5,91.0345,100.0,64.22,0,11.0,1.0
ENSG00000171103,1.0115,0.94295,4.122891296823049,5,20489,17,,,41.37,0,14.0,2.0
ENSG00000250305,1.373,1.426,2.6970662279300908,9,85862,26,73.8255,50.0,41.39,0,13.0,1.0
ENSG00000100416,1.0055,1.0583,4.162096100272698,24,26466,65,89.9281,100.0,52.44,0,11.0,3.0
ENSG00000180098,0.69802,0.56705,4.12246157025952,10,25461,36,98.6063,75.0,47.61,1,8.0,2.0
ENSG00000253368,2.2897,1.7006,3.753345163717861,2,8221,4,87.8924,100.0,55.43,0,8.0,
ENSG00000072756,0.94311,1.0522,4.133972432980986,31,26503,73,92.6267,100.0,38.66,0,24.0,2.0
ENSG00000135451,0.73602,0.81239,2.9836007140622534,16,8496,55,60.9281,100.0,53.1,0,3.0,
ENSG00000104321,0.88298,0.88841,2.615208979677719,6,55668,40,79.3778,100.0,36.35,2,30.0,3.0
ENSG00000144935,0.48472,0.66171,3.8967727660511327,5,83855,19,97.775,100.0,35.59,5,22.0,3.0
ENSG00000138741,0.59183,0.58143,3.390269821802874,5,77580,30,94.5055,100.0,37.91,2,21.0,5.0
ENSG00000133107,0.47995,0.60596,3.409391690469681,10,237740,34,97.2279,100.0,35.08,1,26.0,4.0
ENSG00000100991,0.43501,0.67861,4.155624747091866,2,90404,20,97.6161,100.0,42.92,0,15.0,1.0
ENSG00000137672,0.5566,0.71934,3.459785503075091,7,420999,23,93.6559,100.0,37.74,0,21.0,3.0
ENSG00000069018,0.46089,0.74246,2.335647863302034,7,152801,28,98.1439,100.0,42.52,1,18.0,3.0
ENSG00000134160,0.71751,0.91778,2.0241383416868644,12,160096,64,86.4251,100.0,43.97,0,21.0,3.0
ENSG00000142185,0.91791,0.99787,3.673935634337176,7,92919,73,85.1262,100.0,54.13,0,46.0,2.0
ENSG00000083067,0.39382,0.63396,2.93805836567411,30,917918,102,96.7649,100.0,38.05,0,18.0,3.0
ENSG00000130529,0.93418,1.0062,3.816937541867304,14,54096,76,82.6876,100.0,50.3,0,50.0,2.0
ENSG00000070985,1.1569,1.0102,2.820906753011841,4,40000,35,84.5423,100.0,59.1,0,20.0,2.0
ENSG00000119121,0.41788,0.69214,3.203809880132064,6,165600,52,78.0079,100.0,39.99,1,47.0,4.0
ENSG00000092439,0.57842,0.72586,4.074017624485263,10,134325,74,94.3639,100.0,38.89,1,61.0,4.0
ENSG00000144481,0.7896,0.87332,1.7236991123691947,14,102150,77,93.75,100.0,43.5,3,26.0,2.0
ENSG00000104447,0.057573,0.66191,3.854183157058372,12,401178,33,93.0739,100.0,35.81,0,17.0,1.0
ENSG00000149743,0.86709,1.0995,4.163547551493865,16,2456,47,83.5341,100.0,60.14,0,5.0,1.0
ENSG00000196689,1.0469,1.0115,4.0889102202590575,10,43968,48,86.8892,100.0,52.6,2,58.0,3.0
ENSG00000187688,0.63044,0.75613,3.737636337655309,9,21433,31,81.4815,100.0,53.24,0,24.0,2.0
ENSG00000167723,1.025,0.89167,3.5587225107091904,11,47311,56,93.0468,100.0,51.63,1,24.0,3.0
ENSG00000111199,0.66188,0.62871,3.3092924563022814,11,50320,46,95.2928,100.0,52.04,3,86.0,2.0
ENSG00000127412,0.81535,0.83651,2.9795077036606443,3,25646,19,81.1895,100.0,45.79,0,18.0,3.0
ENSG00000165125,0.49161,0.64433,2.8252657943370214,8,14538,45,88.6571,100.0,51.09,0,19.0,3.0
ENSG00000196367,0.087738,0.41401,4.0689881469652684,14,172899,109,98.6266,100.0,46.32,29,23.0,5.0
ENSG00000165832,0.62407,0.88419,4.100530233755174,2,39482,12,81.9527,100.0,36.88,0,18.0,1.0
ENSG00000167112,0.92471,0.8132,4.171212143909178,3,17289,19,81.571,50.0,50.99,1,14.0,1.0
ENSG00000163467,0.48019,0.62025,0.2814095856792276,8,9682,16,63.7097,100.0,46.44,0,3.0,1.0
ENSG00000204296,0.72635,0.71515,0.1155029775800917,8,83382,40,22.6463,100.0,38.14,0,2.0,
ENSG00000165699,0.15601,0.65269,4.094079274846649,59,55527,155,87.4138,100.0,43.24,5,56.0,1.0
ENSG00000103197,0.14922,0.91845,4.070709000510194,70,41525,234,91.4823,100.0,59.93,8,41.0,3.0
ENSG00000102804,0.11398,0.88619,4.024693058198289,12,145005,26,85.701,100.0,38.08,0,17.0,1.0
ENSG00000196428,0.10518,0.6798,4.110672388415941,7,58125,16,83.7451,100.0,36.55,0,4.0,1.0
ENSG00000166925,0.25821,0.82659,3.961120373795584,5,12714,15,54.8134,100.0,58.85,0,13.0,1.0
ENSG00000166925,0.25821,0.82659,3.961120373795584,5,12714,15,86.0465,100.0,58.85,0,13.0,1.0
ENSG00000198860,0.5944,0.71554,4.137646124249242,20,72328,57,92.2619,100.0,38.96,1,9.0,1.0
ENSG00000154743,0.95776,1.0031,4.129189185400086,57,57129,85,69.5652,100.0,43.26,2,15.0,2.0
ENSG00000170892,0.83006,1.0137,4.098966859123236,9,4599,20,87.3418,100.0,55.95,1,11.0,1.0
ENSG00000182173,1.0048,1.1445,4.053263292948394,20,8792,64,80.7619,100.0,54.97,2,9.0,1.0
ENSG00000123297,0.87767,0.75725,4.1643598656848,12,25311,39,85.8025,100.0,44.14,0,10.0,1.0
ENSG00000074319,0.43408,0.50932,4.168342828487757,12,58616,41,94.6292,100.0,39.61,7,55.0,2.0
ENSG00000135951,0.44944,0.76366,3.2874546580029462,19,157704,69,95.5524,100.0,37.63,0,6.0,
ENSG00000175513,1.0598,1.1046,1.288703467227527,5,14487,19,57.193,100.0,51.53,0,4.0,
ENSG00000213265,1.0237,1.1035,0.014784615805595,4,18790,16,59.3407,100.0,42.84,0,1.0,1.0
